Existing Renewable Resources,,,,,,,,,,,,,,,,,,,,,,,
,344.0,PG7036,Blackspring Ridge IA,,PG&E,AB,Vulcan,AB_EA,Wind,,Existing,41771.0,49075.0,1.0,150.0,445.0,0.338660578,AESO,CAISO,Other,Wind,-,1.0
,345.0,PG7037,Blackspring Ridge IB,,PG&E,AB,Vulcan,AB_EA,Wind,,Existing,41771.0,49075.0,1.0,150.0,445.0,0.338660578,AESO,CAISO,Other,Wind,-,1.0
,346.0,PG7038,Halkirk I Wind Project,,PG&E,AB,County of Paintearth Number 18,AB_EC,Wind,,Existing,41262.0,48566.0,1.0,150.0,485.0,0.369101979,AESO,CAISO,Other,Wind,-,1.0
,347.0,PG7039,Shiloh III Wind Project,BRDSLD_2_SHLO3A,PG&E,CA,Solano,Solano,Wind,,Existing,40900.0,48281.0,1.0,100.0,341.0,0.389269406,CAISO,CAISO,CAISO,Wind,Solano,1.0
,348.0,PG7040,Vasco Wind Energy Center,USWPJR_2_UNITS,PG&E,CA,Contra Costa,Solano,Wind,,Existing,40949.0,50111.0,1.0,78.2,211.0,0.308014808,CAISO,CAISO,CAISO,Wind,Solano,1.0
,349.0,PG7041,Coram Brodie,BRODIE_2_WIND,PG&E,CA,Kern,Tehachapi,Wind,,Existing,40997.0,48370.0,1.0,102.0,285.941,0.32001634,CAISO,CAISO,CAISO,Wind,Tehachapi,1.0
,350.0,PG7042,Montezuma Wind Energy Center,BRDSLD_2_MTZUMA,PG&E,CA,Solano,Solano,Wind,,Existing,40571.0,49701.0,1.0,36.8,129.0,0.400163788,CAISO,CAISO,CAISO,Wind,Solano,1.0
,351.0,PG7043,Vantage Wind Energy Center,,PG&E,WA,Kittitas,WA_SO,Wind,,Existing,40455.0,45933.0,1.0,90.0,277.0,0.351344495,BPA,CAISO,NW,Wind,Pacific_Northwest,1.0
,352.0,PG7044,Hatchet Ridge,HATRDG_2_WIND,PG&E,CA,Shasta,Round Mountain - B,Wind,,Existing,40526.0,46004.0,1.0,103.2,303.0,0.335165127,CAISO,CAISO,CAISO,Wind,Northern_California,1.0
,353.0,PG7045,Klondike IIIA,,PG&E,OR,Sherman,WA_SO,Wind,,Existing,39801.0,43496.0,1.0,90.0,263.258,0.333914257,BPA,CAISO,NW,Wind,Pacific_Northwest,1.0
,354.0,PG7051,Klondike Wind Power Project III,,PG&E,OR,Sherman,WA_SO,Wind,,Existing,39417.0,44895.0,1.0,85.0,265.0,0.355895783,BPA,CAISO,NW,Wind,Pacific_Northwest,1.0
,355.0,PG7052,Rattlesnake Road (Arlington) Wind Power Project,,PG&E,OR,Gilliam,WA_SO,Wind,,Existing,39808.0,45295.0,1.0,102.9,240.0,0.266251315,BPA,CAISO,NW,Wind,Pacific_Northwest,1.0
,356.0,PG7053,Shiloh II Wind Project,BRDSLD_2_SHILO2,PG&E,CA,Solano,Solano,Wind,,Existing,39845.0,47149.0,1.0,150.0,426.368185,0.324481115,CAISO,CAISO,CAISO,Wind,Solano,1.0
,357.0,PG7054,Buena Vista,WNDMAS_2_UNIT 1,PG&E,CA,Contra Costa,Solano,Wind,,Existing,39189.0,42841.0,1.0,43.0,108.0,0.286715514,CAISO,CAISO,CAISO,Wind,Solano,1.0
,358.0,PG7055,Shiloh I Wind Project,BRDSLD_2_SHILO1,PG&E,CA,Solano,Solano,Wind,,Existing,38899.0,44377.0,1.0,75.0,225.0,0.342465753,CAISO,CAISO,CAISO,Wind,Solano,1.0
,359.0,PG7056,Diablo Winds,FLOWD2_2_FPLWND,PG&E,CA,Alameda,Solano,Wind,,Existing,38342.0,42551.0,0.0,18.0,65.0,0.412227296,CAISO,CAISO,CAISO,Wind,Solano,1.0
,360.0,PG7069,Montezuma II Wind Energy Center,BRDSLD_2_MTZUM2,PG&E,CA,Solano,Solano,Wind,,Existing,40955.0,50112.0,1.0,78.2,201.0,0.29341695,CAISO,CAISO,CAISO,Wind,Solano,1.0
,361.0,PG7071,North Sky River Energy Center,JAWBNE_2_NSRWND,PG&E,CA,Kern,Tehachapi,Wind,,Existing,41264.0,50394.0,1.0,162.0,419.374225,0.295517099,CAISO,CAISO,CAISO,Wind,Tehachapi,1.0
,362.0,PG7084,Shiloh IV,BRDSLD_2_SHLO3B,PG&E,CA,Solano,Solano,Wind,,Existing,41264.0,50432.0,1.0,100.0,269.0,0.307077626,CAISO,CAISO,CAISO,Wind,Solano,1.0
,363.0,PG7091,Diablo Winds (2),FLOWD2_2_FPLWND,PG&E,CA,Alameda,Solano,Wind,,Existing,42552.0,48029.0,1.0,18.0,62.02,0.39332826,CAISO,CAISO,CAISO,Wind,Solano,1.0
,364.0,PG7094,Wind Resource II - RAM 2,ARBWD_6_QF,PG&E,CA,Kern,Tehachapi,Wind,,Existing,41547.0,45199.0,1.0,19.955,46.41,0.265494623,CAISO,CAISO,CAISO,Wind,Tehachapi,1.0
,365.0,PG7095,"Sand Hill Wind, LLC - RAM 3",,PG&E,CA,San Joaquin,Solano,Wind,,New,42348.0,49697.0,1.0,20.0,43.76,0.249771689,CAISO,CAISO,CAISO,Wind,Solano,0.84
,366.0,PG7096,Wind Resource I - RAM 1,NZWIND_6_CALWND,PG&E,CA,Kern,Tehachapi,Wind,,Existing,41260.0,44926.0,1.0,8.71,15.41,0.201966983,CAISO,CAISO,CAISO,Wind,Tehachapi,1.0
,367.0,SC11007,Royal Farms,SPRGVL_2_QF,SCE,CA,Tulare,Westlands,Biogas,Distributed,Existing,30337.0,73050.0,1.0,0.075,0.11,0.167427702,CAISO,CAISO,CAISO,Biomass,Westlands,1.0
,368.0,SC11009,L.A. Co. Sanitation Dist CSD 2610,RHONDO_6_PUENTE,SCE,CA,Los Angeles,Los Angeles County (Partial),Biogas,Distributed,Existing,30642.0,73050.0,1.0,3.9,5.84,0.170940171,CAISO,CAISO,CAISO,Biomass,None,1.0
,369.0,SC11077,L.A. Co. Sanitation Dist  Spadra,CHINO_2_QF,SCE,CA,Los Angeles,Los Angeles County (Partial),Biogas,Distributed,Existing,32925.0,44289.0,1.0,8.0,42.09,0.600599315,CAISO,CAISO,CAISO,Biomass,None,1.0
,370.0,SC11087,Royal Farms #2,,SCE,CA,Tulare,Westlands,Biogas,Distributed,Existing,31852.0,73050.0,1.0,0.1,0.11,0.125570776,CAISO,CAISO,CAISO,Biomass,Westlands,1.0
,371.0,SC11090,L.A. Co. Sanitation Dist (Puente Hills),WALNUT_6_HILLGEN,SCE,CA,Los Angeles,Los Angeles County (Partial),Biogas,Distributed,Existing,31632.0,42735.0,1.0,50.0,378.65,0.864497717,CAISO,CAISO,CAISO,Biomass,None,1.0
,372.0,SC11099,Inland Empire Utilities Agency,,SCE,CA,San Bernardino,San Bernardino - Lucerne,Biogas,Distributed,Existing,33966.0,44922.0,1.0,0.58,1.14,0.224374114,CAISO,CAISO,CAISO,Biomass,Kramer_Inyokern,1.0
,373.0,SC11193,WMES El Sobrante,VALLEY_7_UNITA1,SCE,CA,Riverside,Riverside County (Partial),Biogas,Distributed,Existing,40483.0,44135.0,1.0,3.77,17.0,0.514758427,CAISO,CAISO,CAISO,Biomass,None,1.0
,374.0,SC11195,WMES Simi Valley,MOORPK_7_UNITA1,SCE,CA,Ventura,Ventura County (Partial),Biogas,Distributed,Existing,40483.0,44135.0,1.0,2.49,11.0,0.504300306,CAISO,CAISO,CAISO,Biomass,None,1.0
,375.0,SC11210,MM Tajiguas Energy LLC,GOLETA_6_TAJIGS,SCE,CA,Santa Barbara,Santa Barbara,Biogas,Distributed,Existing,39239.0,46568.0,1.0,2.84,19.0,0.763714708,CAISO,CAISO,CAISO,Biomass,Greater_Carrizo,1.0
,376.0,SC11221,Toland Road Landfill,SAUGUS_2_TOLAND,SCE,CA,Ventura,Santa Barbara,Biogas,Distributed,Existing,40051.0,43890.0,1.0,1.5,9.2,0.700152207,CAISO,CAISO,CAISO,Biomass,Greater_Carrizo,1.0
,377.0,SC11225,Badlands Landfill (Riverside County San. District),VALLEY_7_BADLND,SCE,CA,Riverside,Riverside County (Partial),Biogas,Distributed,Existing,39965.0,43616.0,1.0,1.1,6.57,0.681818182,CAISO,CAISO,CAISO,Biomass,None,1.0
,378.0,SC12804,Orange County Sanitation District (f/k/a 1098),,SCE,CA,Orange,Orange County,Biogas,Distributed,Existing,38899.0,49856.0,1.0,12.0,0.01,9.51e-05,CAISO,CAISO,CAISO,Biomass,None,1.0
,379.0,SC21038,"Desert View Power, Inc.",MIRAGE_2_COCHLA,SCE,CA,Riverside,Palm Springs,Biomass,Large,Existing,33592.0,48247.0,1.0,49.9,354.05,0.80995324,CAISO,CAISO,CAISO,Biomass,Riverside_East_Palm_Springs,1.0
,380.0,SC33001,Heber Geothermal Company,,SCE,CA,Imperial,Imperial South,Geothermal,,Existing,31260.0,42352.0,1.0,52.0,297.7,0.653538813,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,381.0,SC33004,"Del Ranch, LTD., (Niland #2)",MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,32431.0,43465.0,0.0,38.0,308.98,0.928202355,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,382.0,SC33006,Vulcan/Bn Geothermal,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,31387.0,42409.0,0.0,34.0,281.18,0.944063927,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,383.0,SC33009,Elmore Ltd.,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,32482.0,43770.0,0.0,38.0,312.9,0.939978371,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,384.0,SC33011,"Terra-Gen Dixie Valley, LLC",CONTRL_1_OXBOW,SCE,NV,Churchill,NV_NO,Geothermal,,Existing,32308.0,43285.0,0.0,56.0,490.0,0.998858447,CAISO,CAISO,CAISO,Geothermal,None,1.0
,385.0,SC33021,Second Imperial Geothermal Co.,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial South,Geothermal,,Existing,34141.0,45111.0,1.0,37.0,222.88,0.687646551,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,386.0,SC33025,Salton Sea Power Generation L.P. #3,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,32511.0,43509.0,0.0,49.8,322.58,0.739441785,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,387.0,SC33026,Leathers L. P.,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,32819.0,43831.0,0.0,38.0,310.48,0.932708484,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,388.0,SC33027,Mammoth Pacific L P II (MP2),CONTRL_1_QF,SCE,CA,Mono,Mono County (Partial),Geothermal,,Existing,33214.0,44171.0,1.0,10.5,82.88,0.901065449,CAISO,CAISO,CAISO,Geothermal,None,1.0
,389.0,SC33028,Salton Sea Power Generation L.P. #2,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,32941.0,43925.0,0.0,20.0,108.21,0.617636986,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,390.0,SC33030,Coso Energy Developers (BLM),BLM_2_UNITS,SCE,CA,Inyo,Owens Valley,Geothermal,,Existing,32482.0,43536.0,1.0,75.0,373.26,0.568127854,CAISO,CAISO,CAISO,Geothermal,None,1.0
,391.0,SC33039,Salton Sea Power Generation L.P. #1,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,31959.0,42916.0,0.0,10.0,64.48,0.736073059,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,392.0,SC33050,Salton Sea IV,MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,35194.0,46165.0,0.0,36.0,261.5808396,0.829467401,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,393.0,SC33103,"Coso Clean Power, LLC (f/k/a 3008,3029,3030)",CALGEN_1_UNITS,SCE,CA,Inyo,Inyokern,Geothermal,,Existing,40190.0,47514.0,1.0,204.0,1217.918475,0.681528379,CAISO,CAISO,CAISO,Geothermal,Kramer_Inyokern,1.0
,394.0,SC33104,"Ormesa Geothermal I, II, GEM",MIRAGE_2_COCHLA,SCE,CA,Imperial,Imperial South,Geothermal,,Existing,31761.0,43068.0,1.0,63.0,385.76,0.698992535,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,395.0,SC33106,"Terra-Gen Dixie Valley, LLC (f/k/a 3011)",CONTRL_1_OXBOW,SCE,NV,Churchill,NV_NO,Geothermal,,Existing,43286.0,50590.0,1.0,50.0,394.2,0.9,CAISO,CAISO,CAISO,Geothermal,None,1.0
,396.0,SC33107,"Geysers Power Company, LLC (f/k/a 3052)",GYS5X6_7_UNITS,SCE,CA,Sonoma/Lake,Sonoma County,Geothermal,,Existing,39234.0,42886.0,0.0,225.0,1971.0,1.0,CAISO,CAISO,CAISO,Geothermal,None,1.0
,397.0,SC33108,"ORNI 18, LLC",,SCE,CA,Imperial,Imperial North,Geothermal,,Existing,40087.0,47938.0,1.0,33.178,95.00418071,0.326880044,IID,CAISO,IID,Geothermal,Greater_Imperial,1.0
,398.0,SC33117,"Geysers Power Company, LLC (f/k/a 3107)",GYS5X6_7_UNITS,SCE,CA,Sonoma/Lake,Sonoma County,Geothermal,,Existing,42887.0,46538.0,1.0,225.0,1971.0,1.0,CAISO,CAISO,CAISO,Geothermal,None,1.0
,399.0,SC40001,Bishop Creek No. 2,BISHOP_1_ALAMO,SCE,CA,Inyo,Owens Valley,Hydro,Small,Existing,2923.0,2922.0,1.0,0.0,12.38805234,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,400.0,SC40002,Bishop Creek No. 3,BISHOP_1_UNITS,SCE,CA,Inyo,Owens Valley,Hydro,Small,Existing,4750.0,4749.0,1.0,0.0,18.25398272,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,401.0,SC40003,Bishop Creek No. 4,BISHOP_1_UNITS,SCE,CA,Inyo,Owens Valley,Hydro,Small,Existing,1828.0,1827.0,1.0,0.0,18.51009728,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,402.0,SC40004,Bishop Creek No. 5,BISHOP_1_ALAMO,SCE,CA,Inyo,Owens Valley,Hydro,Small,Existing,6941.0,6940.0,1.0,0.0,7.666376654,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,403.0,SC40005,Bishop Creek No. 6,BISHOP_1_ALAMO,SCE,CA,Inyo,Owens Valley,Hydro,Small,Existing,4750.0,4749.0,1.0,0.0,2.707771004,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,404.0,SC40006,Borel,MONLTH_6_BOREL,SCE,CA,Kern,Westlands,Hydro,Small,Existing,1462.0,1461.0,1.0,0.0,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,405.0,SC40007,Fontana,ETIWND_2_FONTNA,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,6211.0,6210.0,1.0,0.0,1.968163044,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,406.0,SC40008,Kaweah No. 1,RECTOR_2_KAWH 1,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,10594.0,10593.0,1.0,0.0,8.70255,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,407.0,SC40009,Kaweah No. 2,RECTOR_2_KAWH 2,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,10594.0,10593.0,1.0,0.0,5.343998182,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,408.0,SC40010,Kaweah No. 3,RECTOR_2_KAWH 3,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,4750.0,4749.0,1.0,0.0,14.25066182,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,409.0,SC40011,Kern River No. 1,KERRGN_1_UNIT 1,SCE,CA,Kern,Westlands,Hydro,Small,Existing,2558.0,2557.0,1.0,0.0,109.89789,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,410.0,SC40012,Lundy,CONTRL_1_LUNDY,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,4019.0,4018.0,1.0,0.0,2.22418,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,411.0,SC40013,Lytle Creek,ETIWND_2_FONTNA,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,1462.0,1461.0,1.0,0.0,0.333586957,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,412.0,SC40014,Mammoth Pool Fish Water Generator,BIGCRK_7_MAMRES,SCE,CA,Madera,Westlands,Hydro,Small,Existing,21916.0,21915.0,1.0,0.0,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,413.0,SC40015,Mill Creek No. 1,SBERDO_6_MILLCK,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,367.0,73050.0,1.0,0.0,1.412892632,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,414.0,SC40016,Mill Creek No. 3,SBERDO_6_MILLCK,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,1097.0,73050.0,1.0,0.0,5.298347368,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,415.0,SC40017,Ontario No. 1,PADUA_2_ONTARO,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,732.0,73050.0,1.0,0.0,1.100125714,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,416.0,SC40018,Ontario No. 2,PADUA_2_ONTARO,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,22647.0,73050.0,1.0,0.0,0.586733714,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,417.0,SC40019,Poole Plant,CONTRL_1_POOLE,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,8767.0,73050.0,1.0,0.0,19.24996,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,418.0,SC40020,Portal Power Plant,BGCRK1_7_PORTAL,SCE,CA,Madera,Westlands,Hydro,Small,Existing,20455.0,73050.0,1.0,0.0,15.87,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,419.0,SC40021,Rush Creek,CONTRL_1_RUSHCK,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,5845.0,73050.0,1.0,0.0,21.44459,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,420.0,SC40022,Santa Ana No. 1,SBERDO_2_SNTANA,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,367.0,73050.0,1.0,0.0,2.068703492,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,421.0,SC40023,Santa Ana No. 3,SBERDO_2_SNTANA,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,367.0,73050.0,1.0,0.0,2.004056508,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,422.0,SC40024,Sierra,PADUA_2_ONTARO,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,8037.0,73050.0,1.0,0.0,0.880100571,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,423.0,SC40025,Tule River,SPRGVL_2_TULESC,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,3289.0,73050.0,1.0,0.0,7.09444,0.0,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,424.0,SC44004,Hi Head Hydro Incorporated,CONTRL_1_QF,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,30072.0,44681.0,1.0,0.35,1.8,0.587084149,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,425.0,SC44008,Desert Power Company,CONTRL_1_QF,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,30511.0,46947.0,1.0,0.948,1.57,0.189054583,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,426.0,SC44013,Tehachapi Cummings Co. Water District,ANTLPE_2_QF,SCE,CA,Kern,Tehachapi,Hydro,Small,Existing,30590.0,73050.0,1.0,0.035,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,Tehachapi,1.0
,427.0,SC44014,San Bernardino MWD,VISTA_6_QF,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,30498.0,73050.0,1.0,0.178,0.4,0.256528654,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,428.0,SC44016,Walnut Valley Water District,,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,30972.0,41928.0,1.0,0.125,0.72,0.657534247,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,429.0,SC44022,Calleguas MWD - Unit 2 (East Portal),SAUGUS_6_QF,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,30956.0,41912.0,0.0,1.25,5.49,0.501369863,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,430.0,SC44025,Desert Water Agency,GARNET_2_HYDRO,SCE,CA,Riverside,Palm Springs,Hydro,Small,Existing,31513.0,42470.0,0.0,1.0,4.01,0.457762557,CAISO,CAISO,CAISO,Small_Hydro,Riverside_East_Palm_Springs,1.0
,431.0,SC44026,Desert Water Agency (Snow Creek),,SCE,CA,Riverside,Palm Springs,Hydro,Small,Existing,32175.0,43132.0,0.0,0.3,0.5,0.190258752,CAISO,CAISO,CAISO,Small_Hydro,Riverside_East_Palm_Springs,1.0
,432.0,SC44029,LA CO Flood Control District  **,RHONDO_2_QF,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,32067.0,43024.0,1.0,4.975,16.51,0.378834813,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,433.0,SC44030,Daniel M. Bates,VESTAL_6_QF,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,32834.0,43790.0,1.0,0.35,1.17,0.381604697,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,434.0,SC44031,Richard Moss,,SCE,CA,Mono,Mono County (Partial),Hydro,Small,Existing,31527.0,42680.0,1.0,0.155,0.46,0.338783326,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,435.0,SC44032,Walnut Valley Water District (#2),,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,30972.0,42083.0,1.0,0.025,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,436.0,SC44034,Central Hydroelectric Corp.,VESTAL_6_QF,SCE,CA,Kern,Westlands,Hydro,Small,Existing,33215.0,44172.0,1.0,11.95,41.21,0.393668443,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,437.0,SC44035,Three Valleys MWD (Fulton Road),PADUA_6_QF,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,31869.0,42826.0,1.0,0.2,1.05,0.599315068,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,438.0,SC44036,Three Valleys MWD (Miramar),,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,31880.0,42170.0,1.0,0.52,0.73,0.16025641,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,439.0,SC44037,Three Valleys MWD (Williams),PADUA_6_QF,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,Existing,31870.0,42907.0,1.0,0.35,1.56,0.508806262,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,440.0,SC44039,Kaweah River Power Authority,RECTOR_2_QF,SCE,CA,Tulare,Westlands,Hydro,Small,Existing,32948.0,43905.0,1.0,17.0,54.7,0.367311308,CAISO,CAISO,CAISO,Small_Hydro,Westlands,1.0
,441.0,SC44051,Montecito Water District,GOLETA_2_QF,SCE,CA,Santa Barbara,Santa Barbara,Hydro,Small,Existing,32525.0,43481.0,1.0,0.13,0.63,0.553213909,CAISO,CAISO,CAISO,Small_Hydro,Greater_Carrizo,1.0
,442.0,SC44052,Calleguas MWD - Unit 3 (Santa Rosa),,SCE,CA,Ventura,Ventura County (Partial),Hydro,Small,Existing,31594.0,42551.0,1.0,0.25,0.44,0.200913242,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,443.0,SC44054,City of Santa Ana,BARRE_2_QF,SCE,CA,Orange,Orange County,Hydro,Small,Existing,31228.0,73050.0,1.0,0.195,0.02,0.011708231,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,444.0,SC44058,United Water Conservation District,SAUGUS_6_QF,SCE,CA,Ventura,Ventura County (Partial),Hydro,Small,Existing,31929.0,73050.0,1.0,0.935,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,445.0,SC44071,Deep Springs College,CONTRL_1_QF,SCE,CA,Inyo,Inyo County (Partial),Hydro,Small,Existing,32469.0,73050.0,1.0,0.1,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,446.0,SC44076,Camrosa County Water District,SNCLRA_6_QF,SCE,CA,Ventura,Ventura County (Partial),Hydro,Small,Existing,31939.0,73050.0,1.0,0.15,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,447.0,SC44100,San Bernardino MWD (Unit 3),,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,32065.0,73050.0,1.0,0.075,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,448.0,SC44137,"American Energy, Inc. (Fullerton Hydro)",OLINDA_2_QF,SCE,CA,Orange,Orange County,Hydro,Small,Existing,31766.0,42766.0,1.0,0.4,0.78,0.22260274,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,449.0,SC44145,Mesa Consolidated Water District,,SCE,CA,Orange,Orange County,Hydro,Small,Existing,32417.0,73050.0,1.0,0.05,0.0,0.0,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,450.0,SC44147,Monte Vista Water District,,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,33090.0,44047.0,0.0,0.865,0.27,0.035632275,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,451.0,SC44150,Water Facilities Authority,PADUA_6_QF,SCE,CA,San Bernardino,San Bernardino - Lucerne,Hydro,Small,Existing,34572.0,45529.0,1.0,0.224,0.05,0.025481083,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,452.0,SC44152,Calleguas MWD (Springville Hydro),SNCLRA_6_QF,SCE,CA,Ventura,Ventura County (Partial),Hydro,Small,Existing,34410.0,45367.0,1.0,1.0,1.14,0.130136986,CAISO,CAISO,CAISO,Small_Hydro,None,1.0
,453.0,SC44202,"Bishop Tungsten Development, LLC",,SCE,CA,Inyo,Inyokern,Hydro,Small,Existing,41388.0,48694.0,1.0,0.25,1.56,0.712328767,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
,454.0,SC44205,California Water Service Company (PV Station 37),,SCE,CA,Los Angeles,Los Angeles County (Partial),Hydro,Small,New,42349.0,49653.0,1.0,0.325,1.9,0.667369161,CAISO,CAISO,CAISO,Small_Hydro,None,0.84
,455.0,SC44206,Isabella Fishflow Hydroelectric Project LLC,,SCE,CA,Kern,Inyokern,Hydro,Small,Existing,41816.0,49120.0,1.0,0.86,3.2,0.424763725,CAISO,CAISO,CAISO,Small_Hydro,Kramer_Inyokern,1.0
