Load Shapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO TOU Impacts,High (MRW S4 x1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Forecasts by year (scalars for profiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Annual Net Energy for Loads by Region and Category (note: flexible part of the EV load is taken out and treated separately),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.0,21.0,4.0,621.0,0.00011995734372072462,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00011687022804789896,0.00010538290414425513,0.00011484871145895673,0.00010761982083773619,0.00011408858652726622,,0.4953115961140821,6.0,21.0,4.0,0.0,1.616698985761567,0.0,0.0,0.0,,6.0,21.0,0.00024842205843937426,0.00018307692140379908,7.810690510143412e-05,0.00013003080371688954,0.00011916007563351886,,,,,
,,6.0,22.0,4.0,622.0,0.00010977121850699288,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,0.00010802417875820718,9.681122811899974e-05,0.00010648820491133546,9.450877667476325e-05,0.00010348830731233007,,0.4953115961140821,6.0,22.0,4.0,0.0,3.0252549982372954,0.0,0.0,0.0,,6.0,22.0,0.00023397229555817292,0.0001682892817533538,7.817254462552668e-05,0.0001214190569955787,0.00010719049747455737,,,,,
,,6.0,23.0,4.0,623.0,9.928747399689287e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,0.00010041385696874812,8.81377679848779e-05,9.689527309573813e-05,8.467549355253356e-05,9.323315346718255e-05,,0.4953115961140821,6.0,23.0,4.0,0.0,9.0967281993311,0.0,0.0,0.0,,6.0,23.0,0.00021696329943279058,0.00015220459411792548,7.91675934099667e-05,0.00011087111291098242,9.571016311924102e-05,,,,,
,,6.0,24.0,4.0,624.0,9.204819899931483e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,9.637074854565663e-05,8.330302281372027e-05,9.30647621277045e-05,7.511535718369912e-05,8.598552070162155e-05,,0.4953115961140821,6.0,24.0,4.0,0.0,8.662664374533597,0.0,0.0,0.0,,6.0,24.0,0.00018062340497088745,0.0001223146432393932,8.020343801565137e-05,0.00011126084522411864,9.243685142214254e-05,,,,,
,,7.0,1.0,4.0,701.0,8.644373422122456e-05,0.00013813349750776857,8.639041059769604e-05,0.00011893481355596054,9.572192528871208e-05,8.188088002903613e-05,8.009833690019739e-05,8.23651549534506e-05,8.450440283392494e-05,7.07450091293748e-05,8.036490753649262e-05,,2.197066741305921,7.0,1.0,4.0,0.0,8.5325678602217,0.0,0.0,0.0,,7.0,1.0,0.00013808967555988715,8.606497165667067e-05,7.980272180055385e-05,0.0001159684456549116,9.128874219459972e-05,,,,,
,,7.0,2.0,4.0,702.0,8.257468336843673e-05,0.0001024191393542254,6.457660254558703e-05,0.00012871781170917986,9.454538124621751e-05,8.073966684192905e-05,7.87226402656341e-05,7.993687692763609e-05,8.027418637357473e-05,6.746724808863157e-05,7.780111907520575e-05,,2.197066741305921,7.0,2.0,4.0,0.0,8.298012403231553,0.0,0.0,0.0,,7.0,2.0,0.00010269301061996095,6.535302758463467e-05,8.08352450522842e-05,0.0001137153342597529,9.044571693042057e-05,,,,,
,,7.0,3.0,4.0,703.0,8.086861219066357e-05,6.982555844329595e-05,4.610279409099209e-05,0.00013963590597374962,9.422627636256008e-05,8.061154093418951e-05,7.83787161069933e-05,7.835195294671525e-05,7.74096303453061e-05,6.664780782844577e-05,7.656852846881782e-05,,2.197066741305921,7.0,3.0,4.0,0.0,8.155217362341649,0.0,0.0,0.0,,7.0,3.0,7.035887907539041e-05,4.681186374431469e-05,8.193172831113106e-05,0.00011283773749635074,9.16151289393787e-05,,,,,
,,7.0,4.0,4.0,704.0,8.138839800403916e-05,4.64736710867767e-05,3.156873922142809e-05,0.0001541620838331902,9.543906321449107e-05,8.393298510159525e-05,7.909455825114103e-05,7.836649353369617e-05,7.654360177862024e-05,6.555522081486469e-05,7.646992122030679e-05,,2.197066741305921,7.0,4.0,4.0,0.0,8.197815669524788,0.0,0.0,0.0,,7.0,4.0,4.704671530196589e-05,3.222898247989425e-05,8.287693314010726e-05,0.00011450222065305619,9.556779116458093e-05,,,,,
,,7.0,5.0,4.0,705.0,8.261240975811724e-05,2.861744602770018e-05,2.1417539332635425e-05,0.0001679307363806471,0.00010060131407707024,9.348849272134781e-05,8.190193917399981e-05,7.914441493717567e-05,7.714316001709506e-05,6.63746610750505e-05,7.804763719648333e-05,,2.197066741305921,7.0,5.0,4.0,0.0,8.412031413016912,0.0,0.0,0.0,,7.0,5.0,2.9131640445458164e-05,2.1849828770425108e-05,8.447492802101301e-05,0.00011799188296489597,0.00010156801097380903,,,,,
,,7.0,6.0,4.0,706.0,8.650661153735869e-05,1.694183225930306e-05,2.1685179369143053e-05,0.00017594254791628301,0.00010624917786107662,0.00010255022682929525,8.682885270243575e-05,7.866457556680514e-05,7.794257100172818e-05,6.692095458184103e-05,8.046351478500365e-05,,2.197066741305921,7.0,6.0,4.0,0.0,8.576169034705435,0.0,0.0,0.0,,7.0,6.0,1.7381932509590018e-05,2.1781150550501617e-05,8.634961869474447e-05,0.0001228798627459389,0.00011063959572722239,,,,,
,,7.0,7.0,4.0,707.0,8.872408488635627e-05,1.0091031190318129e-05,4.097455990857315e-05,0.0001727118688646739,0.00011106094551250996,0.00011323495703747484,9.324743729102315e-05,8.187804528958962e-05,7.877529077738766e-05,7.047186237597954e-05,8.263287425224639e-05,,2.197066741305921,7.0,7.0,4.0,0.0,8.446113082706997,0.0,0.0,0.0,,7.0,7.0,1.0253139373579031e-05,4.0291038182647823e-05,8.684340445788467e-05,0.00012881430567700342,0.00012121958380208956,,,,,
,,7.0,8.0,4.0,708.0,9.4441728833488e-05,1.4914980002049141e-05,8.81056521537808e-05,0.00016398564898655366,0.00011391953556811533,0.0001196187447731411,9.892618502672038e-05,8.725806247253192e-05,8.367168305826546e-05,7.757367796425655e-05,8.884513090844154e-05,,2.197066741305921,7.0,8.0,4.0,0.0,8.996374569593307,0.0,0.0,0.0,,7.0,8.0,1.4978137059637263e-05,8.625912098485144e-05,8.471532481728198e-05,0.00013386471655117186,0.00012997087953316072,,,,,
,,7.0,9.0,4.0,709.0,9.683945048873677e-05,3.087103649050517e-05,0.00014026348051909772,0.00014325500928937505,0.00011519588117214806,0.00012385469931049266,0.0001010937070497823,9.160569797982854e-05,8.950072148788188e-05,8.52217870593241e-05,9.362758246122669e-05,,2.197066741305921,7.0,9.0,4.0,0.0,2.864106017618117,0.0,0.0,0.0,,7.0,9.0,3.062500974882131e-05,0.00013695694340168645,8.149738112420237e-05,0.00013422442995114365,0.00013642732763478166,,,,,
,,7.0,10.0,4.0,710.0,9.87425372570636e-05,3.397658346132246e-05,0.00013780801260667886,0.00012191068086959701,0.00011277265713574053,0.00012445533139952814,0.00010055782522120241,9.560435939958296e-05,9.406402585849589e-05,8.986528186704367e-05,9.59941564254915e-05,,2.197066741305921,7.0,10.0,4.0,0.0,2.93578533997638,0.0,0.0,0.0,,7.0,10.0,3.399509659407874e-05,0.00013500648723271111,7.645062390432553e-05,0.00013701905210352532,0.00013988681478237165,,,,,
,,7.0,11.0,4.0,711.0,9.956832600895874e-05,4.0072875573072404e-05,0.00011223509724906373,0.00010685485029273035,0.00011080994080722272,0.00012390329935570594,9.897017532608142e-05,9.828709769756365e-05,9.69618906777909e-05,9.286989615439163e-05,9.707883615911286e-05,,2.197066741305921,7.0,11.0,4.0,0.0,2.9379727437799743,0.0,0.0,0.0,,7.0,11.0,4.0204102788864744e-05,0.0001107364399166815,7.21791367193064e-05,0.0001386039892376656,0.00014182860828521,,,,,
,,7.0,12.0,4.0,712.0,9.860420716156848e-05,4.972146362645288e-05,9.679190918581152e-05,9.583439981606996e-05,0.00011041925038428884,0.00012370627047142337,9.731853954098075e-05,0.0001005118075056452,9.666211155855348e-05,9.969856498927338e-05,9.712813978336837e-05,,2.197066741305921,7.0,12.0,4.0,0.0,2.908845800529788,0.0,0.0,0.0,,7.0,12.0,4.993324831365865e-05,9.611478155513801e-05,6.706522756855053e-05,0.00014042609142394597,0.00014388623279363663,,,,,
,,7.0,13.0,4.0,713.0,9.844072613961972e-05,7.170580658026016e-05,0.000102416384984781,9.094127063768503e-05,0.00010990603058190062,0.00012354176511204473,9.550693903093084e-05,0.00010188589297534263,9.609586211110503e-05,9.969856498927338e-05,9.668440716506874e-05,,2.197066741305921,7.0,13.0,4.0,0.0,2.863031846631684,0.0,0.0,0.0,,7.0,13.0,7.204255491357085e-05,0.00010235702506348175,6.562717468254844e-05,0.0001423587524200826,0.00014680717240232502,,,,,
,,7.0,14.0,4.0,714.0,9.738438722856605e-05,8.549726324047091e-05,0.00011397583841314243,8.951422284852805e-05,0.00010885408321269522,0.00012230887550738963,9.360735792215887e-05,0.00010339084372786839,9.509659838031365e-05,0.00010133744550964499,9.530390568591425e-05,,2.197066741305921,7.0,14.0,4.0,0.0,2.7381210610863898,0.0,0.0,0.0,,7.0,14.0,8.641208233381626e-05,0.00011424018383200858,6.514591182920643e-05,0.00014391188881571657,0.0001487137362030271,,,,,
,,7.0,15.0,4.0,715.0,9.649152933946115e-05,9.85775600790395e-05,0.00011912563660368013,8.969222428553977e-05,0.0001080409410617072,0.00011986675935169114,9.293550607737215e-05,0.00010472130743662305,9.313137970975725e-05,0.00010079115200285445,9.535320931016978e-05,,2.197066741305921,7.0,15.0,4.0,0.0,2.691693118921555,0.0,0.0,0.0,,7.0,15.0,9.947570649122268e-05,0.00011951079605084488,6.50804060641187e-05,0.00014494218718154545,0.00014910811283340238,,,,,
,,7.0,16.0,4.0,716.0,9.614780001126115e-05,0.00013443182382221085,0.00014201361965190886,9.03653803927416e-05,0.00010645641709377578,0.00011747467207669443,9.371133499337588e-05,0.00010481582125199904,9.186564565075483e-05,0.00010079115200285445,9.495878031612563e-05,,2.197066741305921,7.0,16.0,4.0,0.0,2.690455251223463,0.0,0.0,0.0,,7.0,16.0,0.00013474891854620364,0.0001421346442369219,6.720652522304167e-05,0.0001445845742567128,0.00014669243289784436,,,,,
,,7.0,17.0,4.0,717.0,9.65460230134441e-05,0.0001697313288264927,0.0001601872223442146,9.316760444924868e-05,0.00010411043171086444,0.00011394073114014463,9.526699194350702e-05,0.00010439414422955223,9.359770278412657e-05,9.751339096211122e-05,9.426852957654841e-05,,2.197066741305921,7.0,17.0,4.0,0.0,2.72874907626663,0.0,0.0,0.0,,7.0,17.0,0.00016941304535179812,0.00016002265804509352,7.051735207033934e-05,0.0001415325335937759,0.0001401938269439328,,,,,
,,7.0,18.0,4.0,718.0,9.773230837784165e-05,0.00021593576625640907,0.0001884559755039431,9.858384272653577e-05,0.00010264585081778937,0.00011336178783611235,9.784642313331318e-05,0.00010449592833841869,9.699519946881728e-05,9.286989615439163e-05,9.421922595229287e-05,,2.197066741305921,7.0,18.0,4.0,0.0,2.8620674548061578,0.0,0.0,0.0,,7.0,18.0,0.00021451014641735985,0.0001875856080259339,7.460127291251149e-05,0.0001370972093081842,0.00013592469825851272,,,,,
,,7.0,19.0,4.0,719.0,0.0001056967684215002,0.0002494365142608966,0.000206313270794698,0.00010560689690862866,0.00010865538145828152,0.00011824232774055155,0.00010365714176709352,0.00010941791703146186,0.00010625504337415079,9.58745104417396e-05,9.988914274167733e-05,,2.197066741305921,7.0,19.0,4.0,0.0,3.346039297883985,0.0,0.0,0.0,,7.0,19.0,0.0002471981630664325,0.00020514114140059874,8.182668085983273e-05,0.00013371172052070807,0.00013297326549354405,,,,,
,,7.0,20.0,4.0,720.0,0.00011167430527531971,0.0002564258927772283,0.00020075570340110665,0.00010403399944796318,0.00011157415570810567,0.00011456234727191005,0.00010644452709933365,0.00010848731946468265,0.00011101820049092308,9.751339096211122e-05,0.00010758050812553798,,2.197066741305921,7.0,20.0,4.0,0.0,3.3674325773503346,0.0,0.0,0.0,,7.0,20.0,0.0002542258109073862,0.0001999045648727734,8.04199377065057e-05,0.00013940530238276376,0.0001312468854954992,,,,,
,,7.0,21.0,4.0,721.0,0.00010787651538081727,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00010125367177473152,0.0001027292470202363,0.00010688791040365201,9.286989615439163e-05,0.00010319248556679697,,2.197066741305921,7.0,21.0,4.0,0.0,3.1051914022213847,0.0,0.0,0.0,,7.0,21.0,0.0002467402115328227,0.0001830781449090315,7.679511368672175e-05,0.00013822509673761291,0.00012401382452662197,,,,,
,,7.0,22.0,4.0,722.0,0.00010065819948861726,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,9.335141436224013e-05,9.49354923984604e-05,9.869394781116264e-05,8.358290653895248e-05,9.540251293442529e-05,,2.197066741305921,7.0,22.0,4.0,0.0,2.7838828303003655,0.0,0.0,0.0,,7.0,22.0,0.00023316223738327016,0.00016891376451470136,7.723311022605026e-05,0.00012960556540335383,0.00011000419403075265,,,,,
,,7.0,23.0,4.0,723.0,9.309615426821726e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,8.598903789645235e-05,8.738165746186977e-05,9.033344126354136e-05,7.784682471765182e-05,8.756323667779809e-05,,2.197066741305921,7.0,23.0,4.0,0.0,8.406775728921039,0.0,0.0,0.0,,7.0,23.0,0.00021635464097068892,0.00015283578054980224,7.897100112726306e-05,0.00011935248503386094,9.880074181968061e-05,,,,,
,,7.0,24.0,4.0,724.0,8.674554533866845e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,8.211389243455753e-05,8.230699260552689e-05,8.547035777368995e-05,6.9925568869189e-05,8.09072474033033e-05,,2.197066741305921,7.0,24.0,4.0,0.0,7.996265226059476,0.0,0.0,0.0,,7.0,24.0,0.00018057948757186523,0.00012330662144678263,7.919750306039485e-05,0.00011860046105084547,9.420935237597865e-05,,,,,
,,8.0,1.0,4.0,801.0,8.62089922409904e-05,0.00013813349750776857,8.639041059769604e-05,0.00011893481355596054,9.572192528871208e-05,8.188088002903613e-05,8.649692589816611e-05,7.843192617511034e-05,8.23060226261839e-05,6.692095458184103e-05,8.115376552458089e-05,,1.1331358835423615,8.0,1.0,4.0,0.0,8.87785087508148,0.0,0.0,0.0,,8.0,1.0,0.000138418340168998,8.850576371436094e-05,8.423483163690698e-05,0.00011423262724178007,9.303344904191688e-05,,,,,
,,8.0,2.0,4.0,802.0,8.334178662527333e-05,0.0001024191393542254,6.457660254558703e-05,0.00012871781170917986,9.454538124621751e-05,8.073966684192905e-05,8.587306347086417e-05,7.691970512909412e-05,7.927492264278336e-05,6.582836756825995e-05,7.88364951845716e-05,,1.1331358835423615,8.0,2.0,4.0,0.0,8.661620505237202,0.0,0.0,0.0,,8.0,2.0,0.00010269301061996093,6.535302758463467e-05,8.542443319815243e-05,0.00011222301472805675,9.107259661229025e-05,,,,,
,,8.0,3.0,4.0,803.0,8.252438151552941e-05,6.982555844329595e-05,4.610279409099209e-05,0.00013963590597374962,9.422627636256008e-05,8.061154093418951e-05,8.612100879453545e-05,7.635262223683805e-05,7.664352815169937e-05,6.528207406146942e-05,7.789972632371678e-05,,1.1331358835423615,8.0,3.0,4.0,0.0,8.561758668195735,0.0,0.0,0.0,,8.0,3.0,7.035887907539041e-05,4.681186374431469e-05,8.608178891873866e-05,0.00011119408528163086,9.178378663165409e-05,,,,,
,,8.0,4.0,4.0,804.0,8.29519472652416e-05,4.64736710867767e-05,3.156873922142809e-05,0.0001541620838331902,9.543906321449107e-05,8.393298510159525e-05,8.799659519456504e-05,7.628718959542388e-05,7.604396991322454e-05,6.309690003430726e-05,7.824485169350539e-05,,1.1331358835423615,8.0,4.0,4.0,0.0,8.592230712587341,0.0,0.0,0.0,,8.0,4.0,4.704671530196589e-05,3.222898247989425e-05,8.716331077249685e-05,0.00011242201954907655,9.637947247909562e-05,,,,,
,,8.0,5.0,4.0,805.0,8.425560361975626e-05,2.861744602770018e-05,2.1417539332635425e-05,0.0001679307363806471,0.00010060131407707024,9.348849272134781e-05,9.168378210464453e-05,7.694878630305597e-05,7.70765424350423e-05,6.337004678770252e-05,8.095655102755883e-05,,1.1331358835423615,8.0,5.0,4.0,0.0,8.783893672556674,0.0,0.0,0.0,,8.0,5.0,2.9131640445458164e-05,2.18498287704251e-05,8.846440975211434e-05,0.00011710228645177469,0.00010304502166208765,,,,,
,,8.0,6.0,4.0,806.0,8.553410904781724e-05,1.694183225930306e-05,2.1685179369143053e-05,0.00017594254791628301,0.00010624917786107662,0.00010255022682929525,9.688263566549412e-05,7.662162309598515e-05,7.657691056964661e-05,6.555522081486469e-05,8.361894673735675e-05,,1.1331358835423615,8.0,6.0,4.0,0.0,8.582649593301259,0.0,0.0,0.0,,8.0,6.0,1.7381932509590018e-05,2.1781150550501617e-05,8.821506406017037e-05,0.00012216144565620847,0.00011232815414437534,,,,,
,,8.0,7.0,4.0,807.0,8.778511696541968e-05,1.0091031190318129e-05,4.097455990857315e-05,0.0001727118688646739,0.00011106094551250996,0.00011323495703747484,0.00010283332343360505,8.081658243998207e-05,7.870867319533489e-05,6.71941013352363e-05,8.628134244715465e-05,,1.1331358835423615,8.0,7.0,4.0,0.0,8.535113382729405,0.0,0.0,0.0,,8.0,7.0,1.0253139373579031e-05,4.029103818264782e-05,8.83114186757293e-05,0.00012751748948217789,0.00012070782302042186,,,,,
,,8.0,8.0,4.0,808.0,9.242965471719529e-05,1.4914980002049141e-05,8.81056521537808e-05,0.00016398564898655366,0.00011391953556811533,0.0001196187447731411,0.00010694841598292369,8.423362038049949e-05,8.333859514800166e-05,7.456906367690858e-05,9.19512592365391e-05,,1.1331358835423615,8.0,8.0,4.0,0.0,9.17466676598987,0.0,0.0,0.0,,8.0,8.0,1.4978137059637265e-05,8.625912098485144e-05,8.531295945668339e-05,0.0001327884368831008,0.00012981995907399775,,,,,
,,8.0,9.0,4.0,809.0,9.623163643277337e-05,3.087103649050517e-05,0.00014026348051909772,0.00014325500928937505,0.00011519588117214806,0.00012385469931049266,0.00010836010468060055,8.838495796355362e-05,8.870131050324877e-05,7.97588519914187e-05,9.653649629230219e-05,,1.1331358835423615,8.0,9.0,4.0,0.0,2.9174675500852376,0.0,0.0,0.0,,8.0,9.0,3.062500974882131e-05,0.00013695694340168645,8.159150431097219e-05,0.00013673395095087793,0.00013574231147702885,,,,,
,,8.0,10.0,4.0,810.0,9.923298032290994e-05,3.397658346132246e-05,0.00013780801260667886,0.00012191068086959701,0.00011277265713574053,0.00012445533139952814,0.0001071203780622441,9.117675066389125e-05,9.27316742174407e-05,8.221717277197613e-05,9.92481956263556e-05,,1.1331358835423615,8.0,10.0,4.0,0.0,2.928977492896065,0.0,0.0,0.0,,8.0,10.0,3.399509659407874e-05,0.00013500648723271114,7.622720335977206e-05,0.00013675395768759569,0.0001398517995202539,,,,,
,,8.0,11.0,4.0,811.0,0.00010184029303193922,4.0072875573072404e-05,0.00011223509724906373,0.00010685485029273035,0.00011080994080722272,0.00012390329935570594,0.00010520879959910095,9.271805288386932e-05,9.463027530594434e-05,8.494864030592883e-05,9.998774999018837e-05,,1.1331358835423615,8.0,11.0,4.0,0.0,2.9524885686058404,0.0,0.0,0.0,,8.0,11.0,4.0204102788864744e-05,0.00011073643991668148,7.129101655353258e-05,0.000137914807635965,0.0001426652602885765,,,,,
,,8.0,12.0,4.0,812.0,0.000101488180061588,4.972146362645288e-05,9.679190918581152e-05,9.583439981606996e-05,0.00011041925038428884,0.00012370627047142337,0.00010299328815855426,9.317608137376846e-05,9.512990717134003e-05,8.494864030592883e-05,9.94947137476332e-05,,1.1331358835423615,8.0,12.0,4.0,0.0,2.9350397875567054,0.0,0.0,0.0,,8.0,12.0,4.993324831365865e-05,9.6114781555138e-05,6.72244061719017e-05,0.00014001349923715192,0.00014501001999822776,,,,,
,,8.0,13.0,4.0,813.0,0.00010152590645126848,7.170580658026016e-05,0.000102416384984781,9.094127063768503e-05,0.00010990603058190062,0.00012354176511204473,0.00010073378641864655,9.311791902584475e-05,9.536306870852468e-05,8.631437407290518e-05,9.841003401401182e-05,,1.1331358835423615,8.0,13.0,4.0,0.0,2.899435124154643,0.0,0.0,0.0,,8.0,13.0,7.204255491357084e-05,0.00010235702506348175,6.532077018604617e-05,0.0001426595456987089,0.0001483550238304244,,,,,
,,8.0,14.0,4.0,814.0,0.00010018871552814899,8.549726324047091e-05,0.00011397583841314243,8.951422284852805e-05,0.00010885408321269522,0.00012230887550738963,9.861025469494568e-05,9.31106487323543e-05,9.539637749955106e-05,8.412920004574301e-05,9.762117602592355e-05,,1.1331358835423615,8.0,14.0,4.0,0.0,2.8578948113654192,0.0,0.0,0.0,,8.0,14.0,8.641208233381628e-05,0.00011424018383200858,6.469125522609271e-05,0.00014477429135496188,0.00015060824357209312,,,,,
,,8.0,15.0,4.0,815.0,9.968988882015142e-05,9.85775600790395e-05,0.00011912563660368013,8.969222428553977e-05,0.0001080409410617072,0.00011986675935169114,9.771045311710633e-05,9.306702697141151e-05,9.526314233544554e-05,8.303661303216194e-05,9.702953253485734e-05,,1.1331358835423615,8.0,15.0,4.0,0.0,2.855205382864613,0.0,0.0,0.0,,8.0,15.0,9.947570649122268e-05,0.00011951079605084491,6.426147150139233e-05,0.00014648108408043937,0.0001503811129294326,,,,,
