load_zone,stage_id,timepoint,load_mw
Zone2,1,2020101121,846.7277099
Zone2,1,2020101122,827.2725067
Zone2,1,2020101123,802.5796202
Zone2,1,2020101124,782.5445514
Zone2,1,2020101201,798.1120891
Zone2,1,2020101202,780.6660648
Zone2,1,2020101203,774.7046225
Zone2,1,2020101204,783.56598
Zone2,1,2020101205,794.9707055
Zone2,1,2020101206,814.0651069
Zone2,1,2020101207,839.6835606
Zone2,1,2020101208,864.8853194
Zone2,1,2020101209,883.6211064
Zone2,1,2020101210,897.118328
Zone2,1,2020101211,896.4179869
Zone2,1,2020101212,886.1671917
Zone2,1,2020101213,871.879574
Zone2,1,2020101214,859.3444223
Zone2,1,2020101215,847.4929247
Zone2,1,2020101216,838.1221914
Zone2,1,2020101217,839.7548297
Zone2,1,2020101218,846.4800063
Zone2,1,2020101219,850.2804677
Zone2,1,2020101220,852.0201822
Zone2,1,2020101221,846.7277099
Zone2,1,2020101222,827.2725067
Zone2,1,2020101223,802.5796202
Zone2,1,2020101224,782.5445514
Zone2,1,2020101301,1394.514532
Zone2,1,2020101302,1362.986
Zone2,1,2020101303,1352.951067
Zone2,1,2020101304,1371.059794
Zone2,1,2020101305,1390.309733
Zone2,1,2020101306,1421.361164
Zone2,1,2020101307,1463.965065
Zone2,1,2020101308,1505.206662
Zone2,1,2020101309,1535.647456
Zone2,1,2020101310,1559.630013
Zone2,1,2020101311,1559.400969
Zone2,1,2020101312,1542.112812
Zone2,1,2020101313,1517.354816
Zone2,1,2020101314,1495.605685
Zone2,1,2020101315,1474.937313
Zone2,1,2020101316,1458.242037
Zone2,1,2020101317,1460.699784
Zone2,1,2020101318,1472.282763
Zone2,1,2020101319,1479.456626
Zone2,1,2020101320,1483.54491
Zone2,1,2020101321,1475.062554
Zone2,1,2020101322,1441.603027
Zone2,1,2020101323,1399.094099
Zone2,1,2020101324,1365.075847
Zone2,1,2020101401,1394.514532
Zone2,1,2020101402,1362.986
Zone2,1,2020101403,1352.951067
Zone2,1,2020101404,1371.059794
Zone2,1,2020101405,1390.309733
Zone2,1,2020101406,1421.361164
Zone2,1,2020101407,1463.965065
Zone2,1,2020101408,1505.206662
Zone2,1,2020101409,1535.647456
Zone2,1,2020101410,1559.630013
Zone2,1,2020101411,1559.400969
Zone2,1,2020101412,1542.112812
Zone2,1,2020101413,1517.354816
Zone2,1,2020101414,1495.605685
Zone2,1,2020101415,1474.937313
Zone2,1,2020101416,1458.242037
Zone2,1,2020101417,1460.699784
Zone2,1,2020101418,1472.282763
Zone2,1,2020101419,1479.456626
Zone2,1,2020101420,1483.54491
Zone2,1,2020101421,1475.062554
Zone2,1,2020101422,1441.603027
Zone2,1,2020101423,1399.094099
Zone2,1,2020101424,1365.075847
Zone2,1,2020101501,798.1120891
Zone2,1,2020101502,780.6660648
Zone2,1,2020101503,774.7046225
Zone2,1,2020101504,783.56598
Zone2,1,2020101505,794.9707055
Zone2,1,2020101506,814.0651069
Zone2,1,2020101507,839.6835606
Zone2,1,2020101508,864.8853194
Zone2,1,2020101509,883.6211064
Zone2,1,2020101510,897.118328
Zone2,1,2020101511,896.4179869
Zone2,1,2020101512,886.1671917
Zone2,1,2020101513,871.879574
Zone2,1,2020101514,859.3444223
Zone2,1,2020101515,847.4929247
Zone2,1,2020101516,838.1221914
Zone2,1,2020101517,839.7548297
Zone2,1,2020101518,846.4800063
Zone2,1,2020101519,850.2804677
Zone2,1,2020101520,852.0201822
Zone2,1,2020101521,846.7277099
Zone2,1,2020101522,827.2725067
Zone2,1,2020101523,802.5796202
Zone2,1,2020101524,782.5445514
Zone2,1,2020101601,798.1120891
Zone2,1,2020101602,780.6660648
Zone2,1,2020101603,774.7046225
Zone2,1,2020101604,783.56598
Zone2,1,2020101605,794.9707055
Zone2,1,2020101606,814.0651069
Zone2,1,2020101607,839.6835606
Zone2,1,2020101608,864.8853194
Zone2,1,2020101609,883.6211064
Zone2,1,2020101610,897.118328
Zone2,1,2020101611,896.4179869
Zone2,1,2020101612,886.1671917
Zone2,1,2020101613,871.879574
Zone2,1,2020101614,859.3444223
Zone2,1,2020101615,847.4929247
Zone2,1,2020101616,838.1221914
Zone2,1,2020101617,839.7548297
Zone2,1,2020101618,846.4800063
Zone2,1,2020101619,850.2804677
Zone2,1,2020101620,852.0201822
Zone2,1,2020101621,846.7277099
Zone2,1,2020101622,827.2725067
Zone2,1,2020101623,802.5796202
Zone2,1,2020101624,782.5445514
Zone2,1,2020101701,1394.514532
Zone2,1,2020101702,1362.986
Zone2,1,2020101703,1352.951067
Zone2,1,2020101704,1371.059794
Zone2,1,2020101705,1390.309733
Zone2,1,2020101706,1421.361164
Zone2,1,2020101707,1463.965065
Zone2,1,2020101708,1505.206662
Zone2,1,2020101709,1535.647456
Zone2,1,2020101710,1559.630013
Zone2,1,2020101711,1559.400969
Zone2,1,2020101712,1542.112812
Zone2,1,2020101713,1517.354816
Zone2,1,2020101714,1495.605685
Zone2,1,2020101715,1474.937313
Zone2,1,2020101716,1458.242037
Zone2,1,2020101717,1460.699784
Zone2,1,2020101718,1472.282763
Zone2,1,2020101719,1479.456626
Zone2,1,2020101720,1483.54491
Zone2,1,2020101721,1475.062554
Zone2,1,2020101722,1441.603027
Zone2,1,2020101723,1399.094099
Zone2,1,2020101724,1365.075847
Zone2,1,2020101801,1394.514532
Zone2,1,2020101802,1362.986
Zone2,1,2020101803,1352.951067
Zone2,1,2020101804,1371.059794
Zone2,1,2020101805,1390.309733
Zone2,1,2020101806,1421.361164
Zone2,1,2020101807,1463.965065
Zone2,1,2020101808,1505.206662
Zone2,1,2020101809,1535.647456
Zone2,1,2020101810,1559.630013
Zone2,1,2020101811,1559.400969
Zone2,1,2020101812,1542.112812
Zone2,1,2020101813,1517.354816
Zone2,1,2020101814,1495.605685
Zone2,1,2020101815,1474.937313
Zone2,1,2020101816,1458.242037
Zone2,1,2020101817,1460.699784
Zone2,1,2020101818,1472.282763
Zone2,1,2020101819,1479.456626
Zone2,1,2020101820,1483.54491
Zone2,1,2020101821,1475.062554
Zone2,1,2020101822,1441.603027
Zone2,1,2020101823,1399.094099
Zone2,1,2020101824,1365.075847
Zone2,1,2020101901,798.1120891
Zone2,1,2020101902,780.6660648
Zone2,1,2020101903,774.7046225
Zone2,1,2020101904,783.56598
Zone2,1,2020101905,794.9707055
Zone2,1,2020101906,814.0651069
Zone2,1,2020101907,839.6835606
Zone2,1,2020101908,864.8853194
Zone2,1,2020101909,883.6211064
Zone2,1,2020101910,897.118328
Zone2,1,2020101911,896.4179869
Zone2,1,2020101912,886.1671917
Zone2,1,2020101913,871.879574
Zone2,1,2020101914,859.3444223
Zone2,1,2020101915,847.4929247
Zone2,1,2020101916,838.1221914
Zone2,1,2020101917,839.7548297
Zone2,1,2020101918,846.4800063
Zone2,1,2020101919,850.2804677
Zone2,1,2020101920,852.0201822
Zone2,1,2020101921,846.7277099
Zone2,1,2020101922,827.2725067
Zone2,1,2020101923,802.5796202
Zone2,1,2020101924,782.5445514
Zone2,1,2020102001,798.1120891
Zone2,1,2020102002,780.6660648
Zone2,1,2020102003,774.7046225
Zone2,1,2020102004,783.56598
Zone2,1,2020102005,794.9707055
Zone2,1,2020102006,814.0651069
Zone2,1,2020102007,839.6835606
Zone2,1,2020102008,864.8853194
Zone2,1,2020102009,883.6211064
Zone2,1,2020102010,897.118328
Zone2,1,2020102011,896.4179869
Zone2,1,2020102012,886.1671917
Zone2,1,2020102013,871.879574
Zone2,1,2020102014,859.3444223
Zone2,1,2020102015,847.4929247
Zone2,1,2020102016,838.1221914
Zone2,1,2020102017,839.7548297
Zone2,1,2020102018,846.4800063
Zone2,1,2020102019,850.2804677
Zone2,1,2020102020,852.0201822
Zone2,1,2020102021,846.7277099
Zone2,1,2020102022,827.2725067
Zone2,1,2020102023,802.5796202
Zone2,1,2020102024,782.5445514
Zone2,1,2020102101,1394.514532
Zone2,1,2020102102,1362.986
Zone2,1,2020102103,1352.951067
Zone2,1,2020102104,1371.059794
Zone2,1,2020102105,1390.309733
Zone2,1,2020102106,1421.361164
Zone2,1,2020102107,1463.965065
Zone2,1,2020102108,1505.206662
Zone2,1,2020102109,1535.647456
Zone2,1,2020102110,1559.630013
Zone2,1,2020102111,1559.400969
Zone2,1,2020102112,1542.112812
Zone2,1,2020102113,1517.354816
Zone2,1,2020102114,1495.605685
Zone2,1,2020102115,1474.937313
Zone2,1,2020102116,1458.242037
Zone2,1,2020102117,1460.699784
Zone2,1,2020102118,1472.282763
Zone2,1,2020102119,1479.456626
Zone2,1,2020102120,1483.54491
Zone2,1,2020102121,1475.062554
Zone2,1,2020102122,1441.603027
Zone2,1,2020102123,1399.094099
Zone2,1,2020102124,1365.075847
Zone2,1,2020102201,1394.514532
Zone2,1,2020102202,1362.986
Zone2,1,2020102203,1352.951067
Zone2,1,2020102204,1371.059794
Zone2,1,2020102205,1390.309733
Zone2,1,2020102206,1421.361164
Zone2,1,2020102207,1463.965065
Zone2,1,2020102208,1505.206662
Zone2,1,2020102209,1535.647456
Zone2,1,2020102210,1559.630013
Zone2,1,2020102211,1559.400969
Zone2,1,2020102212,1542.112812
Zone2,1,2020102213,1517.354816
Zone2,1,2020102214,1495.605685
Zone2,1,2020102215,1474.937313
Zone2,1,2020102216,1458.242037
Zone2,1,2020102217,1460.699784
Zone2,1,2020102218,1472.282763
Zone2,1,2020102219,1479.456626
Zone2,1,2020102220,1483.54491
Zone2,1,2020102221,1475.062554
Zone2,1,2020102222,1441.603027
Zone2,1,2020102223,1399.094099
Zone2,1,2020102224,1365.075847
Zone2,1,2020102301,798.1120891
Zone2,1,2020102302,780.6660648
Zone2,1,2020102303,774.7046225
Zone2,1,2020102304,783.56598
Zone2,1,2020102305,794.9707055
Zone2,1,2020102306,814.0651069
Zone2,1,2020102307,839.6835606
Zone2,1,2020102308,864.8853194
Zone2,1,2020102309,883.6211064
Zone2,1,2020102310,897.118328
Zone2,1,2020102311,896.4179869
Zone2,1,2020102312,886.1671917
Zone2,1,2020102313,871.879574
Zone2,1,2020102314,859.3444223
Zone2,1,2020102315,847.4929247
Zone2,1,2020102316,838.1221914
Zone2,1,2020102317,839.7548297
Zone2,1,2020102318,846.4800063
Zone2,1,2020102319,850.2804677
Zone2,1,2020102320,852.0201822
Zone2,1,2020102321,846.7277099
Zone2,1,2020102322,827.2725067
Zone2,1,2020102323,802.5796202
Zone2,1,2020102324,782.5445514
Zone2,1,2020102401,798.1120891
Zone2,1,2020102402,780.6660648
Zone2,1,2020102403,774.7046225
Zone2,1,2020102404,783.56598
Zone2,1,2020102405,794.9707055
Zone2,1,2020102406,814.0651069
Zone2,1,2020102407,839.6835606
Zone2,1,2020102408,864.8853194
Zone2,1,2020102409,883.6211064
Zone2,1,2020102410,897.118328
Zone2,1,2020102411,896.4179869
Zone2,1,2020102412,886.1671917
Zone2,1,2020102413,871.879574
Zone2,1,2020102414,859.3444223
Zone2,1,2020102415,847.4929247
Zone2,1,2020102416,838.1221914
Zone2,1,2020102417,839.7548297
Zone2,1,2020102418,846.4800063
Zone2,1,2020102419,850.2804677
Zone2,1,2020102420,852.0201822
Zone2,1,2020102421,846.7277099
Zone2,1,2020102422,827.2725067
Zone2,1,2020102423,802.5796202
Zone2,1,2020102424,782.5445514
Zone2,1,2020102501,1394.514532
Zone2,1,2020102502,1362.986
Zone2,1,2020102503,1352.951067
Zone2,1,2020102504,1371.059794
Zone2,1,2020102505,1390.309733
Zone2,1,2020102506,1421.361164
Zone2,1,2020102507,1463.965065
Zone2,1,2020102508,1505.206662
Zone2,1,2020102509,1535.647456
Zone2,1,2020102510,1559.630013
Zone2,1,2020102511,1559.400969
Zone2,1,2020102512,1542.112812
Zone2,1,2020102513,1517.354816
Zone2,1,2020102514,1495.605685
Zone2,1,2020102515,1474.937313
Zone2,1,2020102516,1458.242037
Zone2,1,2020102517,1460.699784
Zone2,1,2020102518,1472.282763
Zone2,1,2020102519,1479.456626
Zone2,1,2020102520,1483.54491
Zone2,1,2020102521,1475.062554
Zone2,1,2020102522,1441.603027
Zone2,1,2020102523,1399.094099
Zone2,1,2020102524,1365.075847
Zone2,1,2020102601,1394.514532
Zone2,1,2020102602,1362.986
Zone2,1,2020102603,1352.951067
Zone2,1,2020102604,1371.059794
Zone2,1,2020102605,1390.309733
Zone2,1,2020102606,1421.361164
Zone2,1,2020102607,1463.965065
Zone2,1,2020102608,1505.206662
Zone2,1,2020102609,1535.647456
Zone2,1,2020102610,1559.630013
Zone2,1,2020102611,1559.400969
Zone2,1,2020102612,1542.112812
Zone2,1,2020102613,1517.354816
Zone2,1,2020102614,1495.605685
Zone2,1,2020102615,1474.937313
Zone2,1,2020102616,1458.242037
Zone2,1,2020102617,1460.699784
Zone2,1,2020102618,1472.282763
Zone2,1,2020102619,1479.456626
Zone2,1,2020102620,1483.54491
Zone2,1,2020102621,1475.062554
Zone2,1,2020102622,1441.603027
Zone2,1,2020102623,1399.094099
Zone2,1,2020102624,1365.075847
Zone2,1,2020102701,798.1120891
Zone2,1,2020102702,780.6660648
Zone2,1,2020102703,774.7046225
Zone2,1,2020102704,783.56598
Zone2,1,2020102705,794.9707055
Zone2,1,2020102706,814.0651069
Zone2,1,2020102707,839.6835606
Zone2,1,2020102708,864.8853194
Zone2,1,2020102709,883.6211064
Zone2,1,2020102710,897.118328
Zone2,1,2020102711,896.4179869
Zone2,1,2020102712,886.1671917
Zone2,1,2020102713,871.879574
Zone2,1,2020102714,859.3444223
Zone2,1,2020102715,847.4929247
Zone2,1,2020102716,838.1221914
Zone2,1,2020102717,839.7548297
Zone2,1,2020102718,846.4800063
Zone2,1,2020102719,850.2804677
Zone2,1,2020102720,852.0201822
Zone2,1,2020102721,846.7277099
Zone2,1,2020102722,827.2725067
Zone2,1,2020102723,802.5796202
Zone2,1,2020102724,782.5445514
Zone2,1,2020102801,798.1120891
Zone2,1,2020102802,780.6660648
Zone2,1,2020102803,774.7046225
Zone2,1,2020102804,783.56598
Zone2,1,2020102805,794.9707055
Zone2,1,2020102806,814.0651069
Zone2,1,2020102807,839.6835606
Zone2,1,2020102808,864.8853194
Zone2,1,2020102809,883.6211064
Zone2,1,2020102810,897.118328
Zone2,1,2020102811,896.4179869
Zone2,1,2020102812,886.1671917
Zone2,1,2020102813,871.879574
Zone2,1,2020102814,859.3444223
Zone2,1,2020102815,847.4929247
Zone2,1,2020102816,838.1221914
Zone2,1,2020102817,839.7548297
Zone2,1,2020102818,846.4800063
Zone2,1,2020102819,850.2804677
Zone2,1,2020102820,852.0201822
Zone2,1,2020102821,846.7277099
Zone2,1,2020102822,827.2725067
Zone2,1,2020102823,802.5796202
Zone2,1,2020102824,782.5445514
Zone2,1,2020102901,1394.514532
Zone2,1,2020102902,1362.986
Zone2,1,2020102903,1352.951067
Zone2,1,2020102904,1371.059794
Zone2,1,2020102905,1390.309733
Zone2,1,2020102906,1421.361164
Zone2,1,2020102907,1463.965065
Zone2,1,2020102908,1505.206662
Zone2,1,2020102909,1535.647456
Zone2,1,2020102910,1559.630013
Zone2,1,2020102911,1559.400969
Zone2,1,2020102912,1542.112812
Zone2,1,2020102913,1517.354816
Zone2,1,2020102914,1495.605685
Zone2,1,2020102915,1474.937313
Zone2,1,2020102916,1458.242037
Zone2,1,2020102917,1460.699784
Zone2,1,2020102918,1472.282763
Zone2,1,2020102919,1479.456626
Zone2,1,2020102920,1483.54491
Zone2,1,2020102921,1475.062554
Zone2,1,2020102922,1441.603027
Zone2,1,2020102923,1399.094099
Zone2,1,2020102924,1365.075847
Zone2,1,2020103001,1394.514532
Zone2,1,2020103002,1362.986
Zone2,1,2020103003,1352.951067
Zone2,1,2020103004,1371.059794
Zone2,1,2020103005,1390.309733
Zone2,1,2020103006,1421.361164
Zone2,1,2020103007,1463.965065
Zone2,1,2020103008,1505.206662
Zone2,1,2020103009,1535.647456
Zone2,1,2020103010,1559.630013
Zone2,1,2020103011,1559.400969
Zone2,1,2020103012,1542.112812
Zone2,1,2020103013,1517.354816
Zone2,1,2020103014,1495.605685
Zone2,1,2020103015,1474.937313
Zone2,1,2020103016,1458.242037
Zone2,1,2020103017,1460.699784
Zone2,1,2020103018,1472.282763
Zone2,1,2020103019,1479.456626
Zone2,1,2020103020,1483.54491
Zone2,1,2020103021,1475.062554
Zone2,1,2020103022,1441.603027
Zone2,1,2020103023,1399.094099
Zone2,1,2020103024,1365.075847
Zone2,1,2020103101,798.1120891
Zone2,1,2020103102,780.6660648
Zone2,1,2020103103,774.7046225
Zone2,1,2020103104,783.56598
Zone2,1,2020103105,794.9707055
Zone2,1,2020103106,814.0651069
Zone2,1,2020103107,839.6835606
Zone2,1,2020103108,864.8853194
Zone2,1,2020103109,883.6211064
Zone2,1,2020103110,897.118328
Zone2,1,2020103111,896.4179869
Zone2,1,2020103112,886.1671917
Zone2,1,2020103113,871.879574
Zone2,1,2020103114,859.3444223
Zone2,1,2020103115,847.4929247
Zone2,1,2020103116,838.1221914
Zone2,1,2020103117,839.7548297
Zone2,1,2020103118,846.4800063
Zone2,1,2020103119,850.2804677
Zone2,1,2020103120,852.0201822
Zone2,1,2020103121,846.7277099
Zone2,1,2020103122,827.2725067
Zone2,1,2020103123,802.5796202
Zone2,1,2020103124,782.5445514
Zone2,1,2020110101,798.1120891
Zone2,1,2020110102,780.6660648
Zone2,1,2020110103,774.7046225
Zone2,1,2020110104,783.56598
Zone2,1,2020110105,794.9707055
Zone2,1,2020110106,814.0651069
Zone2,1,2020110107,839.6835606
Zone2,1,2020110108,864.8853194
Zone2,1,2020110109,883.6211064
Zone2,1,2020110110,897.118328
Zone2,1,2020110111,896.4179869
Zone2,1,2020110112,886.1671917
Zone2,1,2020110113,871.879574
Zone2,1,2020110114,859.3444223
Zone2,1,2020110115,847.4929247
Zone2,1,2020110116,838.1221914
Zone2,1,2020110117,839.7548297
Zone2,1,2020110118,846.4800063
Zone2,1,2020110119,850.2804677
Zone2,1,2020110120,852.0201822
Zone2,1,2020110121,846.7277099
Zone2,1,2020110122,827.2725067
Zone2,1,2020110123,802.5796202
Zone2,1,2020110124,782.5445514
Zone2,1,2020110201,1394.514532
Zone2,1,2020110202,1362.986
Zone2,1,2020110203,1352.951067
Zone2,1,2020110204,1371.059794
Zone2,1,2020110205,1390.309733
Zone2,1,2020110206,1421.361164
Zone2,1,2020110207,1463.965065
Zone2,1,2020110208,1505.206662
Zone2,1,2020110209,1535.647456
Zone2,1,2020110210,1559.630013
Zone2,1,2020110211,1559.400969
Zone2,1,2020110212,1542.112812
Zone2,1,2020110213,1517.354816
Zone2,1,2020110214,1495.605685
Zone2,1,2020110215,1474.937313
Zone2,1,2020110216,1458.242037
Zone2,1,2020110217,1460.699784
Zone2,1,2020110218,1472.282763
Zone2,1,2020110219,1479.456626
Zone2,1,2020110220,1483.54491
Zone2,1,2020110221,1475.062554
Zone2,1,2020110222,1441.603027
Zone2,1,2020110223,1399.094099
Zone2,1,2020110224,1365.075847
Zone2,1,2020110301,1394.514532
Zone2,1,2020110302,1362.986
Zone2,1,2020110303,1352.951067
Zone2,1,2020110304,1371.059794
Zone2,1,2020110305,1390.309733
Zone2,1,2020110306,1421.361164
Zone2,1,2020110307,1463.965065
Zone2,1,2020110308,1505.206662
Zone2,1,2020110309,1535.647456
Zone2,1,2020110310,1559.630013
Zone2,1,2020110311,1559.400969
Zone2,1,2020110312,1542.112812
Zone2,1,2020110313,1517.354816
Zone2,1,2020110314,1495.605685
Zone2,1,2020110315,1474.937313
Zone2,1,2020110316,1458.242037
Zone2,1,2020110317,1460.699784
Zone2,1,2020110318,1472.282763
Zone2,1,2020110319,1479.456626
Zone2,1,2020110320,1483.54491
Zone2,1,2020110321,1475.062554
Zone2,1,2020110322,1441.603027
Zone2,1,2020110323,1399.094099
Zone2,1,2020110324,1365.075847
Zone2,1,2020110401,798.1120891
Zone2,1,2020110402,780.6660648
Zone2,1,2020110403,774.7046225
Zone2,1,2020110404,783.56598
Zone2,1,2020110405,794.9707055
Zone2,1,2020110406,814.0651069
Zone2,1,2020110407,839.6835606
Zone2,1,2020110408,864.8853194
Zone2,1,2020110409,883.6211064
Zone2,1,2020110410,897.118328
Zone2,1,2020110411,896.4179869
Zone2,1,2020110412,886.1671917
Zone2,1,2020110413,871.879574
Zone2,1,2020110414,859.3444223
Zone2,1,2020110415,847.4929247
Zone2,1,2020110416,838.1221914
Zone2,1,2020110417,839.7548297
Zone2,1,2020110418,846.4800063
Zone2,1,2020110419,850.2804677
Zone2,1,2020110420,852.0201822
Zone2,1,2020110421,846.7277099
Zone2,1,2020110422,827.2725067
Zone2,1,2020110423,802.5796202
Zone2,1,2020110424,782.5445514
Zone2,1,2020110501,798.1120891
Zone2,1,2020110502,780.6660648
Zone2,1,2020110503,774.7046225
Zone2,1,2020110504,783.56598
Zone2,1,2020110505,794.9707055
Zone2,1,2020110506,814.0651069
Zone2,1,2020110507,839.6835606
Zone2,1,2020110508,864.8853194
Zone2,1,2020110509,883.6211064
Zone2,1,2020110510,897.118328
Zone2,1,2020110511,896.4179869
Zone2,1,2020110512,886.1671917
Zone2,1,2020110513,871.879574
Zone2,1,2020110514,859.3444223
Zone2,1,2020110515,847.4929247
Zone2,1,2020110516,838.1221914
Zone2,1,2020110517,839.7548297
Zone2,1,2020110518,846.4800063
Zone2,1,2020110519,850.2804677
Zone2,1,2020110520,852.0201822
Zone2,1,2020110521,846.7277099
Zone2,1,2020110522,827.2725067
Zone2,1,2020110523,802.5796202
Zone2,1,2020110524,782.5445514
Zone2,1,2020110601,1394.514532
Zone2,1,2020110602,1362.986
Zone2,1,2020110603,1352.951067
Zone2,1,2020110604,1371.059794
Zone2,1,2020110605,1390.309733
Zone2,1,2020110606,1421.361164
Zone2,1,2020110607,1463.965065
Zone2,1,2020110608,1505.206662
Zone2,1,2020110609,1535.647456
Zone2,1,2020110610,1559.630013
Zone2,1,2020110611,1559.400969
Zone2,1,2020110612,1542.112812
Zone2,1,2020110613,1517.354816
Zone2,1,2020110614,1495.605685
Zone2,1,2020110615,1474.937313
Zone2,1,2020110616,1458.242037
Zone2,1,2020110617,1460.699784
Zone2,1,2020110618,1472.282763
Zone2,1,2020110619,1479.456626
Zone2,1,2020110620,1483.54491
Zone2,1,2020110621,1475.062554
Zone2,1,2020110622,1441.603027
Zone2,1,2020110623,1399.094099
Zone2,1,2020110624,1365.075847
Zone2,1,2020110701,1394.514532
Zone2,1,2020110702,1362.986
Zone2,1,2020110703,1352.951067
Zone2,1,2020110704,1371.059794
Zone2,1,2020110705,1390.309733
Zone2,1,2020110706,1421.361164
Zone2,1,2020110707,1463.965065
Zone2,1,2020110708,1505.206662
Zone2,1,2020110709,1535.647456
Zone2,1,2020110710,1559.630013
Zone2,1,2020110711,1559.400969
Zone2,1,2020110712,1542.112812
Zone2,1,2020110713,1517.354816
Zone2,1,2020110714,1495.605685
Zone2,1,2020110715,1474.937313
Zone2,1,2020110716,1458.242037
Zone2,1,2020110717,1460.699784
Zone2,1,2020110718,1472.282763
Zone2,1,2020110719,1479.456626
Zone2,1,2020110720,1483.54491
Zone2,1,2020110721,1475.062554
Zone2,1,2020110722,1441.603027
Zone2,1,2020110723,1399.094099
Zone2,1,2020110724,1365.075847
Zone2,1,2020110801,798.1120891
Zone2,1,2020110802,780.6660648
Zone2,1,2020110803,774.7046225
Zone2,1,2020110804,783.56598
Zone2,1,2020110805,794.9707055
Zone2,1,2020110806,814.0651069
Zone2,1,2020110807,839.6835606
Zone2,1,2020110808,864.8853194
Zone2,1,2020110809,883.6211064
Zone2,1,2020110810,897.118328
Zone2,1,2020110811,896.4179869
Zone2,1,2020110812,886.1671917
Zone2,1,2020110813,871.879574
Zone2,1,2020110814,859.3444223
Zone2,1,2020110815,847.4929247
Zone2,1,2020110816,838.1221914
Zone2,1,2020110817,839.7548297
Zone2,1,2020110818,846.4800063
Zone2,1,2020110819,850.2804677
Zone2,1,2020110820,852.0201822
Zone2,1,2020110821,846.7277099
Zone2,1,2020110822,827.2725067
Zone2,1,2020110823,802.5796202
Zone2,1,2020110824,782.5445514
Zone2,1,2020110901,798.1120891
Zone2,1,2020110902,780.6660648
Zone2,1,2020110903,774.7046225
Zone2,1,2020110904,783.56598
Zone2,1,2020110905,794.9707055
Zone2,1,2020110906,814.0651069
Zone2,1,2020110907,839.6835606
Zone2,1,2020110908,864.8853194
Zone2,1,2020110909,883.6211064
Zone2,1,2020110910,897.118328
Zone2,1,2020110911,896.4179869
Zone2,1,2020110912,886.1671917
Zone2,1,2020110913,871.879574
Zone2,1,2020110914,859.3444223
Zone2,1,2020110915,847.4929247
Zone2,1,2020110916,838.1221914
Zone2,1,2020110917,839.7548297
Zone2,1,2020110918,846.4800063
Zone2,1,2020110919,850.2804677
Zone2,1,2020110920,852.0201822
Zone2,1,2020110921,846.7277099
Zone2,1,2020110922,827.2725067
Zone2,1,2020110923,802.5796202
Zone2,1,2020110924,782.5445514
Zone2,1,2020111001,1394.514532
Zone2,1,2020111002,1362.986
Zone2,1,2020111003,1352.951067
Zone2,1,2020111004,1371.059794
Zone2,1,2020111005,1390.309733
Zone2,1,2020111006,1421.361164
Zone2,1,2020111007,1463.965065
Zone2,1,2020111008,1505.206662
Zone2,1,2020111009,1535.647456
Zone2,1,2020111010,1559.630013
Zone2,1,2020111011,1559.400969
Zone2,1,2020111012,1542.112812
Zone2,1,2020111013,1517.354816
Zone2,1,2020111014,1495.605685
Zone2,1,2020111015,1474.937313
Zone2,1,2020111016,1458.242037
Zone2,1,2020111017,1460.699784
Zone2,1,2020111018,1472.282763
Zone2,1,2020111019,1479.456626
Zone2,1,2020111020,1483.54491
Zone2,1,2020111021,1475.062554
Zone2,1,2020111022,1441.603027
Zone2,1,2020111023,1399.094099
Zone2,1,2020111024,1365.075847
Zone2,1,2020111101,1394.514532
Zone2,1,2020111102,1362.986
Zone2,1,2020111103,1352.951067
Zone2,1,2020111104,1371.059794
Zone2,1,2020111105,1390.309733
Zone2,1,2020111106,1421.361164
Zone2,1,2020111107,1463.965065
Zone2,1,2020111108,1505.206662
Zone2,1,2020111109,1535.647456
Zone2,1,2020111110,1559.630013
Zone2,1,2020111111,1559.400969
Zone2,1,2020111112,1542.112812
Zone2,1,2020111113,1517.354816
Zone2,1,2020111114,1495.605685
Zone2,1,2020111115,1474.937313
Zone2,1,2020111116,1458.242037
Zone2,1,2020111117,1460.699784
Zone2,1,2020111118,1472.282763
Zone2,1,2020111119,1479.456626
Zone2,1,2020111120,1483.54491
Zone2,1,2020111121,1475.062554
Zone2,1,2020111122,1441.603027
Zone2,1,2020111123,1399.094099
Zone2,1,2020111124,1365.075847
Zone2,1,2020111201,798.1120891
Zone2,1,2020111202,780.6660648
Zone2,1,2020111203,774.7046225
Zone2,1,2020111204,783.56598
Zone2,1,2020111205,794.9707055
Zone2,1,2020111206,814.0651069
Zone2,1,2020111207,839.6835606
Zone2,1,2020111208,864.8853194
Zone2,1,2020111209,883.6211064
Zone2,1,2020111210,897.118328
Zone2,1,2020111211,896.4179869
Zone2,1,2020111212,886.1671917
Zone2,1,2020111213,871.879574
Zone2,1,2020111214,859.3444223
Zone2,1,2020111215,847.4929247
Zone2,1,2020111216,838.1221914
Zone2,1,2020111217,839.7548297
Zone2,1,2020111218,846.4800063
Zone2,1,2020111219,850.2804677
Zone2,1,2020111220,852.0201822
Zone2,1,2020111221,846.7277099
Zone2,1,2020111222,827.2725067
Zone2,1,2020111223,802.5796202
Zone2,1,2020111224,782.5445514
Zone2,1,2020111301,798.1120891
Zone2,1,2020111302,780.6660648
Zone2,1,2020111303,774.7046225
Zone2,1,2020111304,783.56598
Zone2,1,2020111305,794.9707055
Zone2,1,2020111306,814.0651069
Zone2,1,2020111307,839.6835606
Zone2,1,2020111308,864.8853194
